Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,67.37
Elapsed Live Time:,31.44
Start Time:,November 20, 2023, 11:42:44
End Time:,November 20, 2023, 11:43:52
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
342,,397
343,,400
344,,378
345,,320
346,,345
347,,364
348,,392
349,,344
350,,337
351,,333
352,,405
353,,362
354,,379
355,,369
356,,364
357,,354
358,,362
359,,358
360,,351
361,,360
362,,373
363,,371
364,,377
365,,366
366,,356
367,,325
368,,327
369,,352
370,,342
371,,352
372,,338
373,,355
374,,330
375,,353
376,,324
377,,347
378,,355
379,,324
380,,345
381,,340
382,,348
383,,353
384,,345
385,,330
386,,349
387,,357
388,,351
389,,314
390,,365
391,,318
392,,324
393,,348
394,,330
395,,337
396,,363
397,,334
398,,351
399,,326
400,,352
401,,334
402,,371
403,,337
404,,354
405,,337
406,,369
407,,333
408,,340
409,,370
410,,316
411,,370
412,,388
413,,327
414,,341
415,,340
416,,358
417,,354
418,,392
419,,349
420,,356
421,,370
422,,324
423,,337
424,,348
425,,333
426,,362
427,,358
428,,344
429,,353
430,,309
431,,318
432,,336
433,,331
434,,318
435,,379
436,,332
437,,321
438,,354
439,,342
440,,344
441,,330
442,,343
443,,328
444,,322
445,,336
446,,346
447,,343
448,,348
449,,327
450,,366
451,,306
452,,358
453,,367
454,,329
455,,319
456,,367
457,,305
458,,340
459,,355
460,,325
461,,320
462,,357
463,,356
464,,335
465,,320
466,,353
467,,367
468,,343
469,,338
470,,344
471,,310
472,,344
473,,358
474,,367
475,,337
476,,322
477,,346
478,,328
479,,347
480,,381
481,,340
482,,338
483,,362
484,,356
485,,336
486,,299
487,,355
488,,339
489,,304
490,,339
491,,337
492,,330
493,,347
494,,348
495,,317
496,,354
497,,359
498,,344
499,,327
500,,334
501,,350
502,,334
503,,327
504,,365
505,,352
506,,341
507,,344
508,,375
509,,365
510,,333
511,,323
512,,362
513,,322
514,,342
515,,341
516,,299
517,,326
518,,299
519,,356
520,,333
521,,353
522,,357
523,,330
524,,301
525,,315
526,,324
527,,319
528,,328
529,,323
530,,345
531,,285
532,,326
533,,336
534,,300
535,,318
536,,342
537,,339
538,,359
539,,355
540,,331
541,,311
542,,336
543,,322
544,,347
545,,351
546,,351
547,,334
548,,379
549,,294
550,,353
551,,343
552,,312
553,,345
554,,352
555,,334
556,,364
557,,357
558,,340
559,,295
560,,307
561,,331
562,,363
563,,351
564,,359
565,,339
566,,304
567,,337
568,,324
569,,331
570,,344
571,,339
572,,368
573,,341
574,,359
575,,367
576,,370
577,,328
578,,373
579,,345
580,,326
581,,331
582,,311
583,,353
584,,349
585,,356
586,,331
587,,341
588,,376
589,,351
590,,373
591,,343
592,,348
593,,345
594,,363
595,,351
596,,315
597,,346
598,,351
599,,346
600,,346
601,,336
602,,356
603,,308
604,,361
605,,342
606,,342
607,,346
608,,349
609,,345
610,,328
611,,395
612,,377
613,,338
614,,359
615,,349
616,,351
617,,353
618,,377
619,,339
620,,353
621,,358
622,,343
623,,347
624,,352
625,,367
626,,347
627,,378
628,,382
629,,352
630,,351
631,,367
632,,313
633,,371
634,,385
635,,340
636,,331
637,,393
638,,402
639,,336
640,,385
641,,393
642,,359
643,,344
644,,338
645,,337
646,,347
647,,372
648,,366
649,,345
650,,360
651,,351
652,,365
653,,364
654,,339
655,,366
656,,387
657,,391
658,,343
659,,345
660,,358
661,,359
662,,374
663,,339
664,,363
665,,369
666,,397
667,,368
668,,370
669,,384
670,,347
671,,391
672,,362
673,,376
674,,349
675,,408
676,,371
677,,337
678,,368
679,,399
680,,377
681,,360
682,,422
683,,388
684,,406
685,,374
686,,347
687,,384
688,,391
689,,368
690,,406
691,,358
692,,407
693,,416
694,,381
695,,377
696,,384
697,,395
698,,370
699,,369
700,,368
701,,337
702,,391
703,,412
704,,397
705,,364
706,,372
707,,380
708,,396
709,,381
710,,400
711,,378
712,,404
713,,380
714,,427
715,,351
716,,412
717,,409
718,,359
719,,441
720,,435
721,,386
722,,389
723,,396
724,,397
725,,421
726,,369
727,,424
728,,432
729,,440
730,,428
731,,391
732,,415
733,,392
734,,440
735,,426
736,,437
737,,393
738,,400
739,,424
740,,417
741,,381
742,,393
743,,404
744,,398
745,,459
746,,420
747,,423
748,,427
749,,423
750,,422
751,,422
752,,432
753,,455
754,,436
755,,449
756,,424
757,,429
758,,472
759,,446
760,,457
761,,458
762,,454
763,,430
764,,445
765,,454
766,,440
767,,432
768,,483
769,,475
770,,455
771,,460
772,,426
773,,490
774,,487
775,,467
776,,463
777,,466
778,,488
779,,510
780,,448
781,,526
782,,478
783,,482
784,,459
785,,461
786,,494
787,,532
788,,495
789,,525
790,,509
791,,514
792,,525
793,,542
794,,507
795,,542
796,,477
797,,502
798,,496
799,,540
800,,530
801,,538
802,,509
803,,524
804,,550
805,,518
806,,509
807,,545
808,,548
809,,509
810,,485
811,,497
812,,530
813,,545
814,,529
815,,490
816,,512
817,,503
818,,510
819,,503
820,,515
821,,505
822,,486
823,,464
824,,499
825,,463
826,,476
827,,502
828,,458
829,,475
830,,503
831,,444
832,,460
833,,416
834,,427
835,,429
836,,422
837,,420
838,,443
839,,374
840,,405
841,,398
842,,376
843,,388
844,,363
845,,367
846,,405
847,,392
848,,383
849,,376
850,,359
851,,407
852,,356
853,,355
854,,359
855,,335
856,,331
857,,358
858,,325
859,,366
860,,387
861,,351
862,,323
863,,369
864,,340
865,,323
866,,337
867,,337
868,,295
869,,351
870,,311
871,,322
872,,316
873,,290
874,,285
875,,337
876,,319
877,,294
878,,315
879,,300
880,,333
881,,309
882,,338
883,,346
884,,324
885,,286
886,,309
887,,283
888,,305
889,,290
890,,293
891,,286
892,,300
893,,286
894,,311
895,,318
896,,300
897,,285
898,,285
899,,327
900,,301
901,,303
902,,306
903,,325
904,,320
905,,310
906,,295
907,,333
908,,310
909,,267
910,,275
911,,317
912,,299
913,,306
914,,317
915,,306
916,,299
917,,309
918,,308
919,,311
920,,262
921,,286
922,,309
923,,298
924,,313
925,,297
926,,296
927,,295
928,,276
929,,316
930,,286
931,,310
932,,280
933,,271
934,,282
935,,291
936,,285
937,,301
938,,281
939,,302
940,,286
941,,271
942,,283
943,,286
944,,282
945,,279
946,,310
947,,276
948,,280
949,,277
950,,288
951,,268
952,,290
953,,293
954,,312
955,,281
956,,299
957,,283
958,,271
959,,291
960,,267
961,,297
962,,272
963,,291
964,,296
965,,264
966,,272
967,,301
968,,310
969,,287
970,,297
971,,297
972,,288
973,,265
974,,286
975,,292
976,,297
977,,303
978,,292
979,,301
980,,291
981,,295
982,,269
983,,291
984,,289
985,,269
986,,304
987,,277
988,,294
989,,283
990,,285
991,,256
992,,271
993,,269
994,,283
995,,324
996,,286
997,,283
998,,295
999,,312
1000,,310
1001,,274
1002,,274
1003,,315
1004,,314
1005,,276
1006,,273
1007,,285
1008,,308
1009,,298
1010,,280
1011,,260
1012,,291
1013,,274
1014,,266
1015,,284
1016,,280
1017,,302
1018,,264
1019,,261
1020,,295
1021,,330
1022,,252
1023,,252
