Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,36
Calibration Coefficients:Elapsed Real Time:,48.42
Elapsed Live Time:,22.38
Start Time:,November 20, 2023, 12:04:31
End Time:,November 20, 2023, 12:05:19
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
770,,386
771,,420
772,,381
773,,408
774,,430
775,,420
776,,453
777,,395
778,,442
779,,444
780,,450
781,,470
782,,452
783,,452
784,,481
785,,459
786,,500
787,,478
788,,487
789,,539
790,,476
791,,540
792,,529
793,,528
794,,558
795,,555
796,,510
797,,498
798,,556
799,,522
800,,539
801,,571
802,,526
803,,566
804,,556
805,,594
806,,538
807,,553
808,,525
809,,524
810,,563
811,,544
812,,559
813,,508
814,,564
815,,496
816,,503
817,,503
818,,480
819,,480
820,,495
821,,449
822,,432
823,,480
824,,440
825,,436
826,,466
827,,454
828,,458
829,,381
830,,438
831,,404
832,,390
833,,365
834,,387
835,,358
836,,373
837,,326
838,,376
839,,293
840,,281
841,,319
842,,296
843,,295
844,,261
845,,294
846,,264
847,,245
848,,262
849,,236
850,,230
851,,239
852,,238
853,,195
854,,223
855,,222
856,,211
857,,206
858,,199
859,,193
860,,195
861,,181
862,,200
863,,179
864,,159
865,,167
866,,192
867,,177
868,,190
869,,167
870,,159
871,,140
872,,151
873,,144
874,,147
875,,155
876,,178
877,,134
878,,160
879,,144
880,,154
881,,156
882,,140
883,,140
884,,178
885,,149
886,,132
887,,140
888,,142
889,,142
890,,140
891,,166
892,,115
893,,130
894,,138
895,,134
896,,141
897,,144
898,,113
899,,111
900,,113
901,,126
902,,129
903,,140
904,,124
905,,122
906,,115
907,,127
908,,120
909,,101
910,,101
911,,110
912,,121
913,,120
914,,133
915,,131
916,,111
917,,111
918,,117
919,,141
920,,121
921,,111
922,,111
923,,124
924,,115
925,,116
926,,121
927,,117
928,,115
929,,115
930,,111
931,,101
932,,119
933,,109
934,,116
935,,116
936,,121
937,,110
938,,104
939,,115
940,,117
941,,120
942,,133
943,,112
944,,114
945,,149
946,,123
947,,103
948,,124
949,,89
950,,102
951,,93
952,,113
953,,103
954,,111
955,,104
956,,107
957,,109
958,,123
959,,115
960,,124
961,,117
962,,107
963,,120
964,,111
965,,112
966,,112
967,,106
968,,108
969,,118
970,,108
971,,115
972,,119
973,,109
974,,114
975,,98
976,,104
977,,114
978,,112
979,,104
980,,105
981,,101
982,,119
983,,100
984,,121
985,,111
986,,106
987,,102
988,,104
989,,85
990,,109
991,,114
992,,119
993,,107
994,,112
995,,101
996,,86
997,,95
998,,106
999,,100
1000,,102
1001,,129
1002,,106
1003,,109
1004,,109
1005,,102
1006,,104
1007,,120
1008,,106
1009,,99
1010,,104
1011,,98
1012,,90
1013,,102
1014,,100
1015,,107
1016,,112
1017,,94
1018,,96
1019,,92
1020,,90
1021,,110
1022,,92
1023,,92
