Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,36
Calibration Coefficients:Elapsed Real Time:,40.7
Elapsed Live Time:,18.98
Start Time:,November 20, 2023, 12:03:25
End Time:,November 20, 2023, 12:04:06
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
622,,119
623,,103
624,,98
625,,116
626,,124
627,,118
628,,104
629,,126
630,,120
631,,106
632,,125
633,,115
634,,110
635,,120
636,,115
637,,111
638,,93
639,,129
640,,99
641,,103
642,,154
643,,118
644,,103
645,,107
646,,128
647,,125
648,,130
649,,114
650,,108
651,,102
652,,102
653,,113
654,,117
655,,113
656,,105
657,,111
658,,133
659,,107
660,,113
661,,119
662,,111
663,,111
664,,111
665,,94
666,,90
667,,115
668,,109
669,,100
670,,92
671,,112
672,,93
673,,92
674,,107
675,,122
676,,98
677,,107
678,,103
679,,123
680,,110
681,,106
682,,103
683,,97
684,,101
685,,108
686,,103
687,,117
688,,104
689,,121
690,,111
691,,122
692,,111
693,,105
694,,108
695,,111
696,,108
697,,114
698,,83
699,,117
700,,101
701,,114
702,,116
703,,100
704,,118
705,,98
706,,109
707,,115
708,,122
709,,101
710,,126
711,,109
712,,111
713,,112
714,,113
715,,96
716,,99
717,,110
718,,101
719,,95
720,,112
721,,115
722,,93
723,,123
724,,122
725,,104
726,,99
727,,121
728,,100
729,,107
730,,110
731,,111
732,,101
733,,105
734,,118
735,,92
736,,111
737,,106
738,,108
739,,95
740,,137
741,,90
742,,106
743,,116
744,,88
745,,97
746,,102
747,,93
748,,101
749,,93
750,,103
751,,106
752,,109
753,,121
754,,101
755,,104
756,,108
757,,112
758,,111
759,,95
760,,107
761,,121
762,,102
763,,110
764,,106
765,,113
766,,102
767,,100
768,,123
769,,123
770,,102
771,,92
772,,108
773,,93
774,,99
775,,115
776,,80
777,,110
778,,103
779,,93
780,,119
781,,86
782,,101
783,,109
784,,88
785,,89
786,,118
787,,119
788,,99
789,,103
790,,107
791,,99
792,,93
793,,101
794,,119
795,,122
796,,113
797,,97
798,,110
799,,107
800,,101
801,,113
802,,100
803,,123
804,,82
805,,95
806,,90
807,,97
808,,90
809,,93
810,,93
811,,108
812,,111
813,,98
814,,110
815,,77
816,,96
817,,103
818,,109
819,,97
820,,93
821,,97
822,,105
823,,90
824,,109
825,,110
826,,97
827,,109
828,,113
829,,87
830,,96
831,,110
832,,91
833,,114
834,,115
835,,96
836,,96
837,,105
838,,101
839,,86
840,,91
841,,94
842,,110
843,,100
844,,105
845,,82
846,,95
847,,94
848,,99
849,,97
850,,111
851,,85
852,,95
853,,88
854,,82
855,,105
856,,96
857,,88
858,,101
859,,104
860,,101
861,,88
862,,85
863,,102
864,,97
865,,91
866,,100
867,,84
868,,112
869,,93
870,,92
871,,93
872,,104
873,,88
874,,89
875,,105
876,,87
877,,95
878,,85
879,,86
880,,98
881,,91
882,,94
883,,97
884,,113
885,,99
886,,87
887,,96
888,,87
889,,94
890,,107
891,,102
892,,95
893,,99
894,,69
895,,89
896,,96
897,,107
898,,114
899,,100
900,,86
901,,79
902,,107
903,,83
904,,111
905,,94
906,,78
907,,89
908,,89
909,,81
910,,89
911,,92
912,,98
913,,78
914,,106
915,,85
916,,92
917,,77
918,,75
919,,74
920,,73
921,,86
922,,92
923,,98
924,,95
925,,87
926,,91
927,,83
928,,72
929,,103
930,,79
931,,76
932,,69
933,,91
934,,96
935,,116
936,,88
937,,80
938,,90
939,,72
940,,77
941,,74
942,,86
943,,103
944,,90
945,,90
946,,103
947,,92
948,,82
949,,91
950,,87
951,,101
952,,89
953,,70
954,,100
955,,76
956,,92
957,,92
958,,87
959,,88
960,,92
961,,80
962,,97
963,,94
964,,74
965,,83
966,,84
967,,73
968,,92
969,,98
970,,90
971,,83
972,,76
973,,73
974,,81
975,,81
976,,79
977,,90
978,,71
979,,80
980,,91
981,,83
982,,98
983,,72
984,,86
985,,76
986,,87
987,,64
988,,76
989,,90
990,,84
991,,89
992,,82
993,,82
994,,75
995,,71
996,,82
997,,80
998,,93
999,,88
1000,,90
1001,,100
1002,,89
1003,,88
1004,,92
1005,,100
1006,,84
1007,,82
1008,,77
1009,,65
1010,,86
1011,,88
1012,,82
1013,,75
1014,,79
1015,,78
1016,,75
1017,,68
1018,,68
1019,,68
1020,,71
1021,,85
1022,,90
1023,,90
