Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,79.86
Elapsed Live Time:,40.16
Start Time:,November 13, 2023, 04:55:04
End Time:,November 13, 2023, 04:56:24
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
581,,135
582,,97
583,,123
584,,147
585,,122
586,,112
587,,116
588,,120
589,,119
590,,121
591,,128
592,,125
593,,131
594,,129
595,,130
596,,132
597,,103
598,,130
599,,133
600,,151
601,,117
602,,125
603,,126
604,,110
605,,128
606,,122
607,,115
608,,99
609,,137
610,,110
611,,136
612,,139
613,,131
614,,136
615,,141
616,,119
617,,136
618,,125
619,,117
620,,123
621,,118
622,,120
623,,111
624,,120
625,,117
626,,138
627,,110
628,,130
629,,136
630,,112
631,,112
632,,118
633,,120
634,,121
635,,138
636,,114
637,,128
638,,149
639,,118
640,,137
641,,139
642,,126
643,,140
644,,158
645,,128
646,,118
647,,132
648,,131
649,,140
650,,130
651,,144
652,,143
653,,124
654,,118
655,,139
656,,132
657,,115
658,,118
659,,123
660,,132
661,,124
662,,149
663,,135
664,,112
665,,133
666,,134
667,,123
668,,133
669,,136
670,,129
671,,125
672,,133
673,,138
674,,146
675,,138
676,,133
677,,116
678,,128
679,,141
680,,137
681,,129
682,,133
683,,121
684,,126
685,,129
686,,140
687,,149
688,,122
689,,126
690,,140
691,,137
692,,146
693,,137
694,,126
695,,123
696,,134
697,,140
698,,127
699,,128
700,,131
701,,146
702,,144
703,,123
704,,123
705,,135
706,,147
707,,93
708,,116
709,,131
710,,111
711,,138
712,,150
713,,148
714,,134
715,,136
716,,162
717,,125
718,,140
719,,119
720,,149
721,,142
722,,135
723,,127
724,,107
725,,130
726,,148
727,,134
728,,135
729,,120
730,,148
731,,135
732,,138
733,,128
734,,129
735,,121
736,,112
737,,129
738,,154
739,,127
740,,142
741,,104
742,,133
743,,135
744,,120
745,,144
746,,102
747,,139
748,,104
749,,150
750,,121
751,,121
752,,134
753,,150
754,,132
755,,139
756,,145
757,,100
758,,137
759,,141
760,,158
761,,141
762,,147
763,,112
764,,144
765,,117
766,,146
767,,146
768,,149
769,,118
770,,129
771,,134
772,,114
773,,139
774,,137
775,,110
776,,136
777,,139
778,,142
779,,130
780,,126
781,,156
782,,145
783,,143
784,,134
785,,125
786,,122
787,,137
788,,146
789,,119
790,,119
791,,142
792,,140
793,,145
794,,136
795,,130
796,,130
797,,113
798,,148
799,,131
800,,131
801,,150
802,,141
803,,122
804,,129
805,,114
806,,121
807,,134
808,,127
809,,137
810,,147
811,,142
812,,118
813,,107
814,,107
815,,126
816,,140
817,,135
818,,129
819,,113
820,,139
821,,131
822,,109
823,,130
824,,130
825,,118
826,,116
827,,123
828,,128
829,,129
830,,134
831,,134
832,,141
833,,128
834,,148
835,,120
836,,127
837,,121
838,,122
839,,120
840,,133
841,,139
842,,132
843,,130
844,,164
845,,146
846,,120
847,,130
848,,125
849,,122
850,,118
851,,103
852,,123
853,,109
854,,119
855,,113
856,,122
857,,103
858,,126
859,,112
860,,120
861,,142
862,,126
863,,127
864,,131
865,,123
866,,122
867,,122
868,,111
869,,120
870,,125
871,,141
872,,129
873,,129
874,,136
875,,119
876,,120
877,,99
878,,120
879,,148
880,,128
881,,122
882,,137
883,,123
884,,118
885,,116
886,,119
887,,109
888,,125
889,,133
890,,121
891,,112
892,,130
893,,125
894,,119
895,,126
896,,104
897,,124
898,,124
899,,114
900,,102
901,,109
902,,106
903,,124
904,,123
905,,106
906,,115
907,,103
908,,110
909,,113
910,,128
911,,110
912,,130
913,,108
914,,121
915,,118
916,,113
917,,108
918,,106
919,,145
920,,118
921,,125
922,,116
923,,139
924,,109
925,,101
926,,121
927,,106
928,,92
929,,115
930,,107
931,,111
932,,117
933,,126
934,,119
935,,93
936,,115
937,,106
938,,135
939,,127
940,,108
941,,122
942,,113
943,,113
944,,110
945,,122
946,,134
947,,115
948,,121
949,,117
950,,119
951,,100
952,,128
953,,119
954,,115
955,,115
956,,102
957,,119
958,,109
959,,100
960,,124
961,,115
962,,120
963,,124
964,,111
965,,114
966,,116
967,,116
968,,131
969,,115
970,,111
971,,129
972,,120
973,,121
974,,124
975,,108
976,,115
977,,116
978,,129
979,,96
980,,116
981,,132
982,,116
983,,120
984,,109
985,,126
986,,119
987,,119
988,,97
989,,121
990,,98
991,,116
992,,132
993,,118
994,,124
995,,118
996,,111
997,,117
998,,125
999,,99
1000,,122
1001,,112
1002,,93
1003,,104
1004,,113
1005,,115
1006,,111
1007,,111
1008,,107
1009,,117
1010,,92
1011,,111
1012,,124
1013,,115
1014,,129
1015,,98
1016,,93
1017,,101
1018,,75
1019,,86
1020,,98
1021,,69
1022,,76
1023,,76
