Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,51.91
Elapsed Live Time:,24.45
Start Time:,November 20, 2023, 11:51:04
End Time:,November 20, 2023, 11:51:56
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,,77
1,,1
2,,1
3,,4
4,,3
5,,6
6,,5
7,,2
8,,5
9,,3
10,,6
11,,4
12,,6
13,,7
14,,6
15,,9
16,,4
17,,4
18,,5
19,,2
20,,5
21,,7
22,,12
23,,10
24,,12
25,,19
26,,17
27,,22
28,,30
29,,36
30,,59
31,,65
32,,81
33,,194
34,,3168
35,,13142
36,,17136
37,,16979
38,,15540
39,,14661
40,,13466
41,,12754
42,,11745
43,,11296
44,,10546
45,,9944
46,,9361
47,,8724
48,,8166
49,,7832
50,,7423
51,,7021
52,,6741
53,,6470
54,,6415
55,,6157
56,,5990
57,,5761
58,,5579
59,,5504
60,,5291
61,,5193
62,,5112
63,,4943
64,,4955
65,,4711
66,,4690
67,,4597
68,,4600
69,,4674
70,,4573
71,,4430
72,,4452
73,,4472
74,,4507
75,,4406
76,,4394
77,,4462
78,,4397
79,,4377
80,,4445
81,,4332
82,,4522
83,,4433
84,,4501
85,,4503
86,,4651
87,,4565
88,,4651
89,,4498
90,,4658
91,,4721
92,,4834
93,,4680
94,,4837
95,,5025
96,,5071
97,,5017
98,,5189
99,,5193
100,,5376
101,,5467
102,,5530
103,,5749
104,,5827
105,,5767
106,,5877
107,,6146
108,,6308
109,,6353
110,,6517
111,,6585
112,,6761
113,,6691
114,,7042
115,,7155
116,,7007
117,,7288
118,,7519
119,,7540
120,,7600
121,,7747
122,,7868
123,,7808
124,,7710
125,,7891
126,,7840
127,,7816
128,,7825
129,,7695
130,,7711
131,,7552
132,,7373
133,,7222
134,,7259
135,,6924
136,,6988
137,,6770
138,,6538
139,,6465
140,,6315
141,,6145
142,,6092
143,,5960
144,,5811
145,,5770
146,,5658
147,,5570
148,,5676
149,,5370
150,,5273
151,,5388
152,,5419
153,,5303
154,,5414
155,,5453
156,,5216
157,,5436
158,,5442
159,,5653
160,,5494
161,,5632
162,,5834
163,,6075
164,,6176
165,,6100
166,,6512
167,,6509
168,,6599
169,,6751
170,,7064
171,,7195
172,,7281
173,,7478
174,,7726
175,,7855
176,,8158
177,,8061
178,,8298
179,,8516
180,,8734
181,,8956
182,,8796
183,,9088
184,,9116
185,,9138
186,,9300
187,,9040
188,,8922
189,,9065
190,,8877
191,,8925
192,,8650
193,,8718
194,,8488
195,,8418
196,,8125
197,,7971
198,,7736
199,,7485
200,,7209
201,,6988
202,,6693
203,,6256
204,,6097
205,,5666
206,,5494
207,,5050
208,,4900
209,,4477
210,,4285
211,,4043
212,,3931
213,,3522
214,,3451
215,,3061
216,,2935
217,,2795
218,,2615
219,,2531
220,,2345
221,,2242
222,,2180
223,,1985
224,,1945
225,,1852
226,,1680
227,,1627
228,,1598
229,,1580
230,,1605
231,,1482
232,,1435
233,,1459
234,,1390
235,,1307
236,,1270
237,,1297
238,,1282
239,,1266
240,,1129
241,,1252
242,,1159
243,,1170
244,,1173
245,,1075
246,,1092
247,,1102
248,,1072
249,,1031
250,,1002
251,,969
252,,969
253,,1003
254,,890
255,,891
256,,892
257,,900
258,,824
259,,796
260,,886
261,,812
262,,801
263,,693
264,,760
265,,702
266,,713
267,,718
268,,708
269,,695
270,,647
271,,639
272,,630
273,,657
274,,600
275,,629
276,,600
277,,596
278,,594
279,,587
280,,571
281,,558
282,,502
283,,543
284,,537
285,,597
286,,498
287,,559
288,,551
289,,505
290,,511
291,,486
292,,515
293,,485
294,,473
295,,549
296,,484
297,,484
298,,442
299,,487
300,,506
301,,452
302,,488
303,,444
304,,445
305,,424
306,,397
307,,414
308,,433
309,,426
310,,443
311,,421
312,,404
313,,394
314,,365
315,,375
316,,356
317,,366
318,,382
319,,361
320,,329
321,,371
322,,348
323,,360
324,,360
325,,326
326,,312
327,,326
328,,321
329,,336
330,,329
331,,310
332,,319
333,,315
334,,255
335,,273
336,,296
337,,331
338,,272
339,,246
340,,278
341,,276
342,,276
343,,238
344,,248
345,,254
346,,247
347,,252
348,,249
349,,241
350,,255
351,,232
352,,260
353,,236
354,,234
355,,217
356,,261
357,,227
358,,259
359,,225
360,,227
361,,236
362,,268
363,,258
364,,238
365,,234
366,,228
367,,215
368,,227
369,,204
370,,240
371,,241
372,,225
373,,249
374,,218
375,,222
376,,216
377,,216
378,,216
379,,229
380,,194
381,,195
382,,203
383,,221
384,,189
385,,204
386,,199
387,,190
388,,202
389,,186
390,,221
391,,197
392,,201
393,,200
394,,184
395,,181
396,,185
397,,205
398,,210
399,,187
400,,192
401,,185
402,,186
403,,210
404,,169
405,,174
406,,191
407,,178
408,,155
409,,165
410,,160
411,,162
412,,194
413,,164
414,,144
415,,172
416,,160
417,,133
418,,169
419,,146
420,,141
421,,151
422,,142
423,,135
424,,152
425,,131
426,,148
427,,131
428,,126
429,,117
430,,140
431,,109
432,,115
433,,114
434,,114
435,,94
436,,109
437,,103
438,,106
439,,124
440,,107
441,,80
442,,98
443,,90
444,,97
445,,87
446,,93
447,,88
448,,109
449,,99
450,,93
451,,92
452,,81
453,,91
454,,97
455,,98
456,,67
457,,74
458,,75
459,,85
460,,82
461,,86
462,,85
463,,75
464,,79
465,,93
466,,83
467,,63
468,,77
469,,79
470,,80
471,,67
472,,69
473,,69
474,,76
475,,77
476,,55
477,,73
478,,71
479,,66
480,,79
481,,66
482,,83
483,,74
484,,72
485,,75
486,,61
487,,63
488,,62
489,,54
490,,76
491,,68
492,,50
493,,68
494,,87
495,,57
496,,65
497,,53
498,,62
499,,54
500,,56
501,,73
502,,62
503,,71
504,,68
505,,78
506,,58
507,,67
508,,67
509,,59
510,,67
511,,70
512,,65
513,,62
514,,71
515,,56
516,,65
517,,55
518,,59
519,,76
520,,73
521,,48
522,,76
523,,52
524,,71
525,,62
526,,74
527,,54
528,,66
529,,62
530,,68
531,,76
532,,65
533,,52
534,,49
535,,58
536,,52
537,,52
538,,58
539,,51
540,,70
541,,53
542,,59
543,,59
544,,42
545,,60
546,,61
547,,59
548,,63
549,,63
550,,79
551,,59
552,,64
553,,74
554,,63
555,,54
556,,60
557,,61
558,,66
559,,52
560,,62
561,,66
562,,67
563,,58
564,,61
565,,44
566,,65
567,,68
568,,52
569,,51
570,,65
571,,49
572,,41
573,,55
574,,63
575,,68
576,,55
577,,64
578,,54
579,,69
580,,55
581,,63
582,,80
583,,65
584,,62
585,,60
586,,81
587,,55
588,,60
589,,55
590,,51
591,,55
592,,60
593,,54
594,,50
595,,63
596,,48
597,,64
598,,59
599,,76
600,,58
601,,66
602,,56
603,,58
604,,70
605,,62
606,,61
607,,69
608,,49
609,,59
610,,65
611,,64
612,,60
613,,72
614,,59
615,,56
616,,68
617,,68
618,,49
619,,64
620,,53
621,,57
622,,58
623,,60
624,,67
625,,67
626,,67
627,,58
628,,68
629,,55
630,,61
631,,46
632,,50
633,,58
634,,70
635,,42
636,,75
637,,57
638,,59
639,,62
640,,62
641,,57
642,,65
643,,48
644,,57
645,,68
646,,61
647,,56
648,,54
649,,64
650,,63
651,,60
652,,69
653,,71
654,,71
655,,64
656,,59
657,,71
658,,51
659,,71
660,,63
661,,66
662,,67
663,,72
664,,64
665,,63
666,,67
667,,50
668,,60
669,,73
670,,59
671,,75
672,,75
673,,65
674,,60
675,,73
676,,58
677,,78
678,,68
679,,59
680,,63
681,,67
682,,63
683,,53
684,,71
685,,63
686,,61
687,,69
688,,73
689,,61
690,,83
691,,52
692,,70
693,,80
694,,49
695,,62
696,,64
697,,66
698,,63
699,,57
700,,60
701,,50
702,,58
703,,64
704,,72
705,,76
706,,72
707,,66
708,,67
709,,77
710,,81
711,,83
712,,60
713,,54
714,,64
715,,54
716,,68
717,,71
718,,74
719,,64
720,,66
721,,67
722,,60
723,,64
724,,57
725,,65
726,,61
727,,68
728,,78
729,,69
730,,68
731,,62
732,,58
733,,68
734,,69
735,,70
736,,81
737,,66
738,,78
739,,60
740,,53
741,,63
742,,77
743,,65
744,,66
745,,63
746,,58
747,,69
748,,74
749,,72
750,,57
751,,72
752,,59
753,,67
754,,70
755,,70
756,,56
757,,68
758,,63
759,,70
760,,65
761,,65
762,,67
763,,69
764,,74
765,,56
766,,51
767,,85
768,,56
769,,68
770,,60
771,,66
