5.232558139534882, 224.7126436781609, 224.13793103448273, 225.86206896551724
5.752753977968176, 232.75862068965515, 232.18390804597698, 233.90804597701148
6.27294981640147, 233.90804597701148, 233.33333333333331, 234.48275862068962
6.7931456548347615, 232.75862068965515, 232.18390804597698, 233.90804597701148
7.221542227662178, 236.20689655172413, 235.0574712643678, 236.78160919540227
7.833537331701347, 235.63218390804596, 235.0574712643678, 236.20689655172413
8.231334149326806, 232.75862068965515, 232.18390804597698, 233.33333333333331
8.782129742962056, 232.75862068965515, 232.18390804597698, 233.33333333333331
9.27172582619339, 231.6091954022988, 231.03448275862067, 232.18390804597698
9.761321909424725, 231.03448275862067, 230.4597701149425, 231.6091954022988
10.250917992656058, 229.88505747126433, 229.31034482758616, 230.4597701149425
10.77111383108935, 230.4597701149425, 229.88505747126433, 231.03448275862067
11.260709914320685, 228.73563218390802, 228.16091954022986, 229.31034482758616
11.75030599755202, 227.01149425287355, 226.43678160919538, 227.58620689655172
12.239902080783352, 226.43678160919538, 225.86206896551724, 227.01149425287355
12.760097919216646, 225.28735632183907, 224.7126436781609, 225.86206896551724
13.249694002447981, 224.7126436781609, 224.13793103448273, 225.28735632183907
13.739290085679315, 223.56321839080456, 222.98850574712642, 224.13793103448273
14.228886168910648, 220.68965517241375, 220.1149425287356, 221.26436781609192
14.74908200734394, 219.54022988505744, 218.96551724137927, 220.1149425287356
15.238678090575277, 218.96551724137927, 218.3908045977011, 219.54022988505744
15.728274173806607, 217.2413793103448, 216.0919540229885, 218.3908045977011
16.248470012239903, 216.0919540229885, 215.51724137931032, 217.2413793103448
16.738066095471236, 217.2413793103448, 216.66666666666666, 217.81609195402297
17.22766217870257, 216.0919540229885, 214.94252873563218, 217.2413793103448
17.74785801713586, 213.79310344827584, 212.06896551724137, 214.94252873563218
18.35985312117503, 217.2413793103448, 215.51724137931032, 218.96551724137927
18.91064871481028, 212.06896551724137, 210.34482758620686, 213.79310344827584
19.52264381884945, 210.34482758620686, 208.62068965517238, 211.4942528735632
20.41003671970624, 206.32183908045974, 204.59770114942526, 208.04597701149422
21.297429620563033, 207.47126436781605, 205.7471264367816, 209.19540229885055
22.399020807833537, 203.44827586206895, 201.72413793103445, 205.7471264367816
23.1640146878825, 205.17241379310343, 202.29885057471262, 207.47126436781605
24.02080783353733, 200.57471264367814, 195.40229885057468, 205.17241379310343
