4.20194384449244, 234.10447761194033, 230.2487562189055, 237.96019900497515
4.807775377969762, 241.318407960199, 238.5820895522388, 243.9303482587065
5.603671706263499, 246.41791044776122, 243.9303482587065, 249.02985074626866
6.494600431965442, 244.42786069651743, 241.06965174129357, 247.78606965174131
7.504319654427646, 242.6865671641791, 235.47263681592042, 250.02487562189057
8.502159827213823, 213.70646766169156, 211.84079601990052, 215.5721393034826
9.5, 206.11940298507466, 204.12935323383087, 208.10945273631842
10.497840172786177, 207.363184079602, 205.2487562189055, 209.47761194029852
11.495680345572355, 213.33333333333334, 211.09452736318408, 215.5721393034826
12.505399568034557, 210.84577114427861, 208.48258706467664, 213.08457711442787
