Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,49.52
Elapsed Live Time:,19.14
Start Time:,November 20, 2023, 11:44:31
End Time:,November 20, 2023, 11:45:21
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
348,,827
349,,810
350,,801
351,,811
352,,766
353,,853
354,,776
355,,795
356,,732
357,,776
358,,840
359,,756
360,,799
361,,806
362,,788
363,,776
364,,819
365,,788
366,,828
367,,763
368,,820
369,,818
370,,844
371,,761
372,,788
373,,806
374,,786
375,,801
376,,785
377,,785
378,,864
379,,784
380,,826
381,,737
382,,769
383,,817
384,,794
385,,827
386,,798
387,,782
388,,798
389,,796
390,,886
391,,852
392,,855
393,,815
394,,794
395,,843
396,,758
397,,809
398,,813
399,,791
400,,810
401,,806
402,,789
403,,760
404,,748
405,,849
406,,820
407,,819
408,,818
409,,808
410,,767
411,,775
412,,792
413,,820
414,,768
415,,827
416,,824
417,,812
418,,777
419,,785
420,,800
421,,781
422,,816
423,,803
424,,785
425,,792
426,,813
427,,783
428,,860
429,,770
430,,816
431,,806
432,,797
433,,775
434,,806
435,,823
436,,819
437,,773
438,,813
439,,777
440,,816
441,,837
442,,828
443,,831
444,,827
445,,759
446,,796
447,,773
448,,847
449,,772
450,,777
451,,832
452,,813
453,,829
454,,808
455,,828
456,,795
457,,838
458,,831
459,,813
460,,847
461,,795
462,,839
463,,799
464,,844
465,,841
466,,795
467,,846
468,,778
469,,817
470,,831
471,,815
472,,827
473,,814
474,,806
475,,820
476,,822
477,,815
478,,874
479,,773
480,,773
481,,774
482,,827
483,,812
484,,811
485,,829
486,,761
487,,809
488,,783
489,,826
490,,782
491,,851
492,,811
493,,803
494,,856
495,,775
496,,845
497,,855
498,,834
499,,784
500,,825
501,,810
502,,886
503,,823
504,,803
505,,805
506,,804
507,,802
508,,845
509,,815
510,,818
511,,844
512,,762
513,,835
514,,821
515,,866
516,,845
517,,817
518,,834
519,,859
520,,826
521,,802
522,,819
523,,817
524,,799
525,,838
526,,801
527,,802
528,,794
529,,789
530,,839
531,,833
532,,861
533,,837
534,,795
535,,791
536,,844
537,,820
538,,881
539,,826
540,,807
541,,826
542,,847
543,,853
544,,862
545,,897
546,,863
547,,877
548,,834
549,,829
550,,818
551,,835
552,,797
553,,855
554,,818
555,,842
556,,796
557,,869
558,,833
559,,851
560,,782
561,,853
562,,798
563,,835
564,,844
565,,879
566,,835
567,,883
568,,868
569,,836
570,,843
571,,868
572,,821
573,,859
574,,826
575,,818
576,,842
577,,846
578,,779
579,,869
580,,847
581,,865
582,,863
583,,844
584,,861
585,,913
586,,845
587,,850
588,,870
589,,840
590,,857
591,,801
592,,822
593,,802
594,,873
595,,838
596,,810
597,,824
598,,820
599,,835
600,,850
601,,850
602,,830
603,,823
604,,901
605,,844
606,,835
607,,838
608,,838
609,,829
610,,809
611,,835
612,,838
613,,825
614,,867
615,,811
616,,844
617,,866
618,,825
619,,890
620,,868
621,,786
622,,831
623,,854
624,,836
625,,829
626,,799
627,,831
628,,853
629,,844
630,,882
631,,879
632,,871
633,,820
634,,831
635,,851
636,,819
637,,840
638,,848
639,,844
640,,825
641,,830
642,,872
643,,802
644,,859
645,,835
646,,789
647,,793
648,,874
649,,858
650,,809
651,,883
652,,817
653,,850
654,,856
655,,838
656,,840
657,,823
658,,843
659,,840
660,,868
661,,830
662,,878
663,,849
664,,851
665,,837
666,,884
667,,815
668,,847
669,,892
670,,862
671,,825
672,,846
673,,849
674,,863
675,,825
676,,783
677,,788
678,,876
679,,803
680,,823
681,,883
682,,810
683,,863
684,,801
685,,808
686,,873
687,,902
688,,850
689,,793
690,,821
691,,822
692,,779
693,,801
694,,794
695,,869
696,,815
697,,827
698,,856
699,,810
700,,840
701,,828
702,,776
703,,771
704,,829
705,,822
706,,841
707,,786
708,,831
709,,848
710,,893
711,,813
712,,884
713,,847
714,,824
715,,925
716,,831
717,,851
718,,831
719,,877
720,,779
721,,810
722,,827
723,,840
724,,820
725,,826
726,,812
727,,868
728,,833
729,,861
730,,804
731,,882
732,,807
733,,836
734,,833
735,,814
736,,832
737,,821
738,,833
739,,815
740,,834
741,,769
742,,858
743,,848
744,,775
745,,828
746,,817
747,,818
748,,854
749,,847
750,,770
751,,811
752,,830
753,,798
754,,881
755,,833
756,,840
757,,788
758,,835
759,,798
760,,790
761,,841
762,,844
763,,816
764,,796
765,,843
766,,809
767,,894
768,,845
769,,814
770,,793
771,,807
772,,829
773,,831
774,,812
775,,791
776,,854
777,,848
778,,860
779,,837
780,,825
781,,788
782,,854
783,,822
784,,898
785,,803
786,,818
787,,817
788,,838
789,,834
790,,845
791,,791
792,,794
793,,785
794,,816
795,,837
796,,785
797,,807
798,,779
799,,814
800,,779
801,,855
802,,801
803,,817
804,,855
805,,816
806,,818
807,,855
808,,828
809,,831
810,,867
811,,807
812,,854
813,,808
814,,823
815,,783
816,,824
817,,822
818,,839
819,,814
820,,861
821,,788
822,,836
823,,814
824,,751
825,,794
826,,826
827,,822
828,,844
829,,789
830,,822
831,,825
832,,815
833,,797
834,,784
835,,829
836,,866
837,,755
838,,794
839,,824
840,,832
841,,825
842,,807
843,,783
844,,820
845,,800
846,,814
847,,781
848,,790
849,,843
850,,864
851,,783
852,,831
853,,792
854,,820
855,,782
856,,779
857,,888
858,,773
859,,779
860,,804
861,,776
862,,772
863,,827
864,,838
865,,817
866,,804
867,,738
868,,835
869,,793
870,,790
871,,803
872,,789
873,,840
874,,801
875,,851
876,,870
877,,817
878,,833
879,,788
880,,820
881,,806
882,,812
883,,804
884,,793
885,,848
886,,834
887,,757
888,,797
889,,788
890,,807
891,,772
892,,815
893,,801
894,,744
895,,771
896,,760
897,,811
898,,789
899,,815
900,,765
901,,866
902,,785
903,,803
904,,779
905,,798
906,,802
907,,772
908,,764
909,,801
910,,839
911,,797
912,,846
913,,807
914,,832
915,,799
916,,824
917,,770
918,,804
919,,774
920,,784
921,,787
922,,753
923,,761
924,,794
925,,734
926,,806
927,,825
928,,784
929,,838
930,,745
931,,793
932,,743
933,,856
934,,709
935,,805
936,,775
937,,797
938,,761
939,,791
940,,772
941,,742
942,,801
943,,762
944,,788
945,,850
946,,836
947,,815
948,,779
949,,772
950,,762
951,,785
952,,780
953,,783
954,,805
955,,778
956,,755
957,,760
958,,736
959,,804
960,,766
961,,764
962,,807
963,,770
964,,826
965,,798
966,,733
967,,766
968,,841
969,,877
970,,760
971,,799
972,,753
973,,751
974,,770
975,,743
976,,773
977,,820
978,,743
979,,786
980,,784
981,,781
982,,731
983,,760
984,,753
985,,789
986,,755
987,,796
988,,728
989,,775
990,,789
991,,760
992,,733
993,,808
994,,753
995,,761
996,,766
997,,792
998,,757
999,,790
1000,,821
1001,,786
1002,,747
1003,,780
1004,,719
1005,,725
1006,,809
1007,,764
1008,,771
1009,,751
1010,,790
1011,,752
1012,,774
1013,,748
1014,,799
1015,,779
1016,,753
1017,,790
1018,,782
1019,,728
1020,,803
1021,,766
1022,,777
1023,,777
