Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,80.15
Elapsed Live Time:,37.73
Start Time:,November 13, 2023, 04:52:51
End Time:,November 13, 2023, 04:54:12
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
644,,104
645,,78
646,,112
647,,103
648,,103
649,,101
650,,95
651,,127
652,,88
653,,106
654,,110
655,,103
656,,99
657,,104
658,,100
659,,106
660,,100
661,,111
662,,100
663,,94
664,,93
665,,94
666,,110
667,,123
668,,93
669,,94
670,,107
671,,99
672,,107
673,,119
674,,101
675,,108
676,,115
677,,103
678,,102
679,,111
680,,109
681,,105
682,,117
683,,118
684,,110
685,,101
686,,96
687,,124
688,,102
689,,111
690,,119
691,,85
692,,107
693,,109
694,,101
695,,110
696,,124
697,,102
698,,111
699,,109
700,,105
701,,99
702,,117
703,,114
704,,126
705,,84
706,,116
707,,100
708,,102
709,,110
710,,106
711,,107
712,,95
713,,106
714,,129
715,,111
716,,111
717,,100
718,,94
719,,127
720,,140
721,,109
722,,131
723,,99
724,,108
725,,98
726,,99
727,,109
728,,105
729,,113
730,,121
731,,97
732,,98
733,,117
734,,107
735,,119
736,,110
737,,112
738,,95
739,,112
740,,133
741,,94
742,,113
743,,108
744,,107
745,,108
746,,107
747,,143
748,,111
749,,106
750,,125
751,,97
752,,98
753,,104
754,,107
755,,114
756,,119
757,,93
758,,123
759,,118
760,,119
761,,128
762,,117
763,,110
764,,104
765,,104
766,,112
767,,119
768,,130
769,,95
770,,125
771,,110
772,,108
773,,105
774,,119
775,,109
776,,119
777,,119
778,,90
779,,119
780,,93
781,,89
782,,125
783,,132
784,,110
785,,107
786,,112
787,,120
788,,108
789,,122
790,,109
791,,109
792,,107
793,,99
794,,142
795,,111
796,,109
797,,107
798,,113
799,,119
800,,101
801,,95
802,,102
803,,110
804,,114
805,,100
806,,115
807,,122
808,,122
809,,121
810,,120
811,,93
812,,122
813,,111
814,,100
815,,113
816,,94
817,,109
818,,118
819,,115
820,,100
821,,118
822,,107
823,,120
824,,113
825,,131
826,,130
827,,117
828,,109
829,,122
830,,103
831,,89
832,,111
833,,98
834,,109
835,,115
836,,99
837,,97
838,,111
839,,104
840,,112
841,,107
842,,116
843,,117
844,,111
845,,121
846,,122
847,,102
848,,118
849,,114
850,,123
851,,116
852,,105
853,,123
854,,128
855,,127
856,,87
857,,105
858,,114
859,,115
860,,100
861,,121
862,,128
863,,126
864,,122
865,,119
866,,131
867,,116
868,,138
869,,109
870,,133
871,,115
872,,106
873,,109
874,,120
875,,122
876,,116
877,,111
878,,108
879,,120
880,,127
881,,105
882,,119
883,,112
884,,104
885,,130
886,,133
887,,129
888,,127
889,,117
890,,107
891,,109
892,,135
893,,133
894,,121
895,,131
896,,103
897,,119
898,,138
899,,109
900,,108
901,,105
902,,137
903,,121
904,,118
905,,120
906,,109
907,,121
908,,124
909,,121
910,,126
911,,117
912,,112
913,,106
914,,127
915,,130
916,,126
917,,122
918,,110
919,,134
920,,133
921,,116
922,,111
923,,142
924,,132
925,,129
926,,107
927,,122
928,,137
929,,105
930,,109
931,,125
932,,128
933,,135
934,,99
935,,118
936,,117
937,,111
938,,121
939,,123
940,,113
941,,106
942,,124
943,,115
944,,135
945,,99
946,,132
947,,111
948,,112
949,,106
950,,127
951,,119
952,,139
953,,140
954,,124
955,,108
956,,127
957,,110
958,,109
959,,129
960,,106
961,,120
962,,129
963,,103
964,,115
965,,103
966,,124
967,,120
968,,113
969,,127
970,,128
971,,129
972,,114
973,,113
974,,122
975,,111
976,,115
977,,136
978,,93
979,,120
980,,112
981,,115
982,,127
983,,133
984,,115
985,,124
986,,117
987,,121
988,,121
989,,119
990,,111
991,,116
992,,129
993,,105
994,,136
995,,126
996,,126
997,,116
998,,110
999,,124
1000,,98
1001,,119
1002,,109
1003,,118
1004,,118
1005,,113
1006,,100
1007,,115
1008,,102
1009,,117
1010,,109
1011,,120
1012,,116
1013,,113
1014,,111
1015,,119
1016,,106
1017,,121
1018,,103
1019,,92
1020,,82
1021,,90
1022,,93
1023,,93
