Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,1450
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,41
Calibration Coefficients:Elapsed Real Time:,37.27
Elapsed Live Time:,14.35
Start Time:,November 20, 2023, 11:47:50
End Time:,November 20, 2023, 11:48:28
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
357,,594
358,,586
359,,658
360,,590
361,,599
362,,574
363,,618
364,,648
365,,601
366,,579
367,,585
368,,603
369,,594
370,,612
371,,602
372,,630
373,,615
374,,562
375,,568
376,,610
377,,579
378,,581
379,,616
380,,569
381,,584
382,,581
383,,547
384,,579
385,,599
386,,608
387,,584
388,,602
389,,593
390,,597
391,,606
392,,618
393,,582
394,,582
395,,600
396,,624
397,,586
398,,610
399,,624
400,,604
401,,617
402,,601
403,,629
404,,615
405,,630
406,,572
407,,620
408,,627
409,,604
410,,602
411,,591
412,,607
413,,581
414,,596
415,,627
416,,601
417,,626
418,,583
419,,601
420,,567
421,,642
422,,622
423,,634
424,,596
425,,616
426,,584
427,,600
428,,671
429,,603
430,,549
431,,606
432,,589
433,,596
434,,577
435,,583
436,,609
437,,602
438,,620
439,,594
440,,618
441,,650
442,,628
443,,604
444,,649
445,,624
446,,617
447,,659
448,,629
449,,618
450,,595
451,,592
452,,609
453,,621
454,,584
455,,608
456,,564
457,,622
458,,681
459,,611
460,,584
461,,613
462,,605
463,,624
464,,594
465,,596
466,,585
467,,581
468,,616
469,,650
470,,639
471,,605
472,,659
473,,597
474,,598
475,,644
476,,638
477,,590
478,,614
479,,608
480,,637
481,,603
482,,626
483,,651
484,,580
485,,654
486,,618
487,,587
488,,593
489,,631
490,,595
491,,621
492,,610
493,,554
494,,601
495,,616
496,,616
497,,594
498,,593
499,,636
500,,606
501,,637
502,,599
503,,604
504,,642
505,,652
506,,599
507,,641
508,,625
509,,600
510,,647
511,,609
512,,613
513,,630
514,,606
515,,615
516,,620
517,,609
518,,599
519,,608
520,,601
521,,614
522,,622
523,,597
524,,643
525,,644
526,,636
527,,622
528,,609
529,,640
530,,653
531,,648
532,,609
533,,613
534,,660
535,,638
536,,632
537,,660
538,,669
539,,628
540,,651
541,,559
542,,634
543,,622
544,,667
545,,669
546,,622
547,,641
548,,638
549,,577
550,,632
551,,622
552,,597
553,,653
554,,673
555,,635
556,,624
557,,650
558,,626
559,,633
560,,617
561,,570
562,,605
563,,625
564,,615
565,,640
566,,657
567,,639
568,,643
569,,664
570,,627
571,,657
572,,599
573,,649
574,,615
575,,681
576,,609
577,,622
578,,645
579,,648
580,,655
581,,623
582,,666
583,,652
584,,639
585,,604
586,,655
587,,662
588,,639
589,,621
590,,633
591,,653
592,,656
593,,604
594,,596
595,,630
596,,646
597,,654
598,,600
599,,614
600,,608
601,,640
602,,604
603,,593
604,,574
605,,605
606,,657
607,,594
608,,623
609,,630
610,,580
611,,603
612,,657
613,,644
614,,640
615,,649
616,,656
617,,642
618,,622
619,,652
620,,628
621,,645
622,,642
623,,598
624,,630
625,,646
626,,670
627,,659
628,,642
629,,664
630,,637
631,,598
632,,627
633,,671
634,,674
635,,627
636,,630
637,,592
638,,648
639,,609
640,,663
641,,660
642,,605
643,,638
644,,630
645,,608
646,,667
647,,636
648,,647
649,,614
650,,583
651,,630
652,,645
653,,603
654,,667
655,,619
656,,606
657,,616
658,,647
659,,664
660,,651
661,,678
662,,626
663,,613
664,,678
665,,631
666,,673
667,,620
668,,659
669,,649
670,,643
671,,614
672,,634
673,,600
674,,627
675,,632
676,,625
677,,613
678,,606
679,,642
680,,678
681,,613
682,,602
683,,657
684,,661
685,,634
686,,634
687,,632
688,,610
689,,628
690,,685
691,,632
692,,638
693,,623
694,,651
695,,630
696,,651
697,,604
698,,655
699,,589
700,,616
701,,640
702,,645
703,,630
704,,615
705,,614
706,,610
707,,599
708,,627
709,,649
710,,666
711,,607
712,,604
713,,657
714,,643
715,,627
716,,671
717,,636
718,,650
719,,653
720,,652
721,,654
722,,655
723,,634
724,,635
725,,633
726,,645
727,,675
728,,658
729,,621
730,,628
731,,620
732,,608
733,,621
734,,614
735,,647
736,,609
737,,632
738,,623
739,,618
740,,630
741,,654
742,,640
743,,590
744,,613
745,,622
746,,616
747,,597
748,,604
749,,671
750,,600
751,,650
752,,608
753,,599
754,,613
755,,649
756,,642
757,,632
758,,634
759,,639
760,,591
761,,619
762,,629
763,,629
764,,622
765,,618
766,,607
767,,623
768,,636
769,,611
770,,575
771,,630
772,,597
773,,650
774,,636
775,,636
776,,586
777,,638
778,,593
779,,643
780,,582
781,,620
782,,621
783,,635
784,,577
785,,625
786,,583
787,,622
788,,614
789,,615
790,,612
791,,616
792,,627
793,,606
794,,568
795,,595
796,,574
797,,644
798,,627
799,,616
800,,636
801,,586
802,,606
803,,583
804,,658
805,,589
806,,625
807,,593
808,,667
809,,602
810,,614
811,,630
812,,579
813,,568
814,,634
815,,603
816,,652
817,,592
818,,629
819,,676
820,,632
821,,611
822,,610
823,,617
824,,628
825,,630
826,,651
827,,606
828,,599
829,,565
830,,599
831,,636
832,,612
833,,615
834,,608
835,,605
836,,655
837,,609
838,,619
839,,620
840,,599
841,,624
842,,594
843,,648
844,,662
845,,622
846,,636
847,,583
848,,616
849,,614
850,,675
851,,614
852,,630
853,,612
854,,611
855,,594
856,,593
857,,655
858,,573
859,,585
860,,608
861,,600
862,,609
863,,573
864,,594
865,,616
866,,627
867,,567
868,,614
869,,632
870,,622
871,,598
872,,630
873,,605
874,,603
875,,643
876,,559
877,,611
878,,590
879,,653
880,,570
881,,624
882,,568
883,,589
884,,606
885,,645
886,,570
887,,597
888,,586
889,,614
890,,613
891,,563
892,,562
893,,621
894,,596
895,,634
896,,634
897,,598
898,,586
899,,593
900,,572
901,,618
902,,548
903,,599
904,,577
905,,614
906,,594
907,,597
908,,577
909,,605
910,,607
911,,580
912,,608
913,,583
914,,632
915,,612
916,,585
917,,592
918,,606
919,,574
920,,596
921,,632
922,,596
923,,645
924,,535
925,,584
926,,568
927,,574
928,,582
929,,573
930,,610
931,,604
932,,591
933,,629
934,,583
935,,607
936,,596
937,,587
938,,594
939,,618
940,,608
941,,576
942,,564
943,,611
944,,585
945,,555
946,,597
947,,598
948,,582
949,,601
950,,598
951,,589
952,,584
953,,630
954,,548
955,,556
956,,601
957,,606
958,,574
959,,576
960,,582
961,,607
962,,614
963,,590
964,,624
965,,556
966,,587
967,,633
968,,544
969,,605
970,,605
971,,555
972,,584
973,,593
974,,592
975,,610
976,,591
977,,518
978,,592
979,,560
980,,548
981,,524
982,,590
983,,586
984,,552
985,,564
986,,608
987,,559
988,,589
989,,593
990,,570
991,,587
992,,560
993,,562
994,,604
995,,593
996,,605
997,,627
998,,548
999,,592
1000,,610
1001,,603
1002,,573
1003,,589
1004,,581
1005,,596
1006,,579
1007,,582
1008,,598
1009,,576
1010,,549
1011,,571
1012,,570
1013,,575
1014,,601
1015,,570
1016,,577
1017,,610
1018,,603
1019,,535
1020,,556
1021,,552
1022,,566
1023,,566
